"id","basin","name","year","month","day","hour","latitude_id","latitude","longitude_id","longitude","wind_speed","central_pressure","wind_intensity"
"15 EP2005","EP","NORMA",2005,9,29,12,"north",20,"west",-120.4,20,1007,"(10,30]"
"15 EP2005","EP","NORMA",2005,9,29,18,"north",19.5,"west",-120.7,20,1008,"(10,30]"
"15 EP2005","EP","NORMA",2005,9,30,0,"north",19.2,"west",-120.7,20,1008,"(10,30]"
"15 EP2005","EP","NORMA",2005,9,30,6,"north",18.9,"west",-120.5,15,1009,"(10,30]"
"15 EP2005","EP","NORMA",2005,9,30,12,"north",18.8,"west",-120.2,15,1009,"(10,30]"
"15 EP2005","EP","NORMA",2005,9,30,18,"north",18.7,"west",-119.9,15,1010,"(10,30]"
"15 EP2005","EP","NORMA",2005,10,1,0,"north",18.6,"west",-119.5,15,1010,"(10,30]"
"20 WP2005","WP","LONGWANG",2005,9,25,6,"north",18.9,"east",145.3,0,1002,NA
"20 WP2005","WP","LONGWANG",2005,9,25,12,"north",19,"east",144.6,0,1002,NA
"20 WP2005","WP","LONGWANG",2005,9,25,18,"north",19.2,"east",144.1,0,1002,NA
"20 WP2005","WP","LONGWANG",2005,9,26,0,"north",19.6,"east",143.5,35,1000,"(30,55]"
"20 WP2005","WP","LONGWANG",2005,9,26,6,"north",20,"east",143.1,40,996,"(30,55]"
"20 WP2005","WP","LONGWANG",2005,9,26,12,"north",20.3,"east",142.4,45,992,"(30,55]"
"20 WP2005","WP","LONGWANG",2005,9,26,18,"north",20.9,"east",141.7,55,980,"(30,55]"
"20 WP2005","WP","LONGWANG",2005,9,27,0,"north",21.5,"east",141,65,970,"(55,70]"
"20 WP2005","WP","LONGWANG",2005,9,27,6,"north",21.7,"east",140.1,70,960,"(55,70]"
"20 WP2005","WP","LONGWANG",2005,9,27,12,"north",22,"east",139.2,75,955,"(70,85]"
"20 WP2005","WP","LONGWANG",2005,9,27,18,"north",22.1,"east",138.4,80,950,"(70,85]"
"20 WP2005","WP","LONGWANG",2005,9,28,0,"north",22.3,"east",137.5,85,945,"(70,85]"
"20 WP2005","WP","LONGWANG",2005,9,28,6,"north",22.5,"east",136.7,90,940,"(85,100]"
"20 WP2005","WP","LONGWANG",2005,9,28,12,"north",22.5,"east",136.2,90,940,"(85,100]"
"20 WP2005","WP","LONGWANG",2005,9,28,18,"north",22.4,"east",135.6,90,940,"(85,100]"
"20 WP2005","WP","LONGWANG",2005,9,29,0,"north",22.4,"east",135.2,90,940,"(85,100]"
"20 WP2005","WP","LONGWANG",2005,9,29,6,"north",22.4,"east",134.7,90,940,"(85,100]"
"20 WP2005","WP","LONGWANG",2005,9,29,12,"north",22.3,"east",133.9,90,940,"(85,100]"
"20 WP2005","WP","LONGWANG",2005,9,29,18,"north",22.2,"east",133,90,940,"(85,100]"
"20 WP2005","WP","LONGWANG",2005,9,30,0,"north",22,"east",132.1,80,950,"(70,85]"
"20 WP2005","WP","LONGWANG",2005,9,30,6,"north",22.1,"east",131,80,950,"(70,85]"
"20 WP2005","WP","LONGWANG",2005,9,30,12,"north",22.2,"east",130,85,940,"(70,85]"
"20 WP2005","WP","LONGWANG",2005,9,30,18,"north",22.4,"east",128.5,90,935,"(85,100]"
"20 WP2005","WP","LONGWANG",2005,9,30,21,"north",22.5,"east",127.8,90,935,"(85,100]"
"20 WP2005","WP","LONGWANG",2005,10,1,0,"north",22.5,"east",126.9,95,930,"(85,100]"
"20 WP2005","WP","LONGWANG",2005,10,1,3,"north",22.6,"east",126.1,95,930,"(85,100]"
"20 WP2005","WP","LONGWANG",2005,10,1,6,"north",22.8,"east",125.3,95,930,"(85,100]"
"20 WP2005","WP","LONGWANG",2005,10,1,9,"north",23,"east",124.7,95,930,"(85,100]"
"20 WP2005","WP","LONGWANG",2005,10,1,12,"north",23.1,"east",123.9,95,930,"(85,100]"
"20 WP2005","WP","LONGWANG",2005,10,1,15,"north",23.2,"east",123.2,95,930,"(85,100]"
"20 WP2005","WP","LONGWANG",2005,10,1,18,"north",23.5,"east",122.5,90,935,"(85,100]"
"20 WP2005","WP","LONGWANG",2005,10,1,21,"north",23.8,"east",121.6,85,945,"(70,85]"
"20 WP2005","WP","LONGWANG",2005,10,2,0,"north",24.3,"east",120.9,70,965,"(55,70]"
"20 WP2005","WP","LONGWANG",2005,10,2,3,"north",24.3,"east",120.4,65,970,"(55,70]"
"20 WP2005","WP","LONGWANG",2005,10,2,6,"north",24.3,"east",119.8,55,980,"(30,55]"
"20 WP2005","WP","LONGWANG",2005,10,2,12,"north",24.4,"east",118.7,45,990,"(30,55]"
"20 WP2005","WP","LONGWANG",2005,10,2,18,"north",24.8,"east",117.8,35,998,"(30,55]"
"20 WP2005","WP","LONGWANG",2005,10,3,0,"north",25.5,"east",116.7,0,1000,NA
"20 WP2005","WP","LONGWANG",2005,10,3,6,"north",26,"east",115.5,0,1004,NA
"16 EP2005","EP","OTIS",2005,9,28,0,"north",17.2,"west",-104.9,25,1007,"(10,30]"
"16 EP2005","EP","OTIS",2005,9,28,6,"north",16.9,"west",-105.3,30,1006,"(10,30]"
"16 EP2005","EP","OTIS",2005,9,28,12,"north",16.8,"west",-105.7,30,1005,"(10,30]"
"16 EP2005","EP","OTIS",2005,9,28,18,"north",16.8,"west",-106.1,30,1005,"(10,30]"
"16 EP2005","EP","OTIS",2005,9,29,0,"north",16.9,"west",-106.6,30,1004,"(10,30]"
"16 EP2005","EP","OTIS",2005,9,29,6,"north",17.3,"west",-107.2,35,1003,"(30,55]"
"16 EP2005","EP","OTIS",2005,9,29,12,"north",18,"west",-108.1,40,1001,"(30,55]"
"16 EP2005","EP","OTIS",2005,9,29,18,"north",18.8,"west",-108.7,45,1000,"(30,55]"
"16 EP2005","EP","OTIS",2005,9,30,0,"north",19.6,"west",-109.3,55,994,"(30,55]"
"16 EP2005","EP","OTIS",2005,9,30,6,"north",20.3,"west",-110,65,987,"(55,70]"
"16 EP2005","EP","OTIS",2005,9,30,12,"north",20.8,"west",-110.5,70,983,"(55,70]"
"16 EP2005","EP","OTIS",2005,9,30,18,"north",21.2,"west",-110.9,75,980,"(70,85]"
"16 EP2005","EP","OTIS",2005,10,1,0,"north",21.4,"west",-111.2,80,977,"(70,85]"
"16 EP2005","EP","OTIS",2005,10,1,6,"north",21.6,"west",-111.5,90,970,"(85,100]"
"16 EP2005","EP","OTIS",2005,10,1,12,"north",21.7,"west",-111.7,85,973,"(70,85]"
"16 EP2005","EP","OTIS",2005,10,1,18,"north",21.8,"west",-111.9,75,976,"(70,85]"
"16 EP2005","EP","OTIS",2005,10,2,0,"north",22,"west",-111.9,70,979,"(55,70]"
"16 EP2005","EP","OTIS",2005,10,2,6,"north",22.1,"west",-112,65,986,"(55,70]"
"16 EP2005","EP","OTIS",2005,10,2,12,"north",22.3,"west",-112.1,55,992,"(30,55]"
"16 EP2005","EP","OTIS",2005,10,2,18,"north",22.6,"west",-112.3,45,998,"(30,55]"
"16 EP2005","EP","OTIS",2005,10,3,0,"north",23.1,"west",-112.3,45,1000,"(30,55]"
"16 EP2005","EP","OTIS",2005,10,3,6,"north",23.9,"west",-112.7,40,1002,"(30,55]"
"16 EP2005","EP","OTIS",2005,10,3,12,"north",24.8,"west",-112.9,30,1003,"(10,30]"
"16 EP2005","EP","OTIS",2005,10,3,18,"north",25.2,"west",-113.1,25,1004,"(10,30]"
"16 EP2005","EP","OTIS",2005,10,4,0,"north",25.5,"west",-113.3,25,1004,"(10,30]"
"16 EP2005","EP","OTIS",2005,10,4,6,"north",25.7,"west",-113.3,20,1005,"(10,30]"
"16 EP2005","EP","OTIS",2005,10,4,12,"north",25.4,"west",-113.1,20,1005,"(10,30]"
"16 EP2005","EP","OTIS",2005,10,4,18,"north",24.9,"west",-112.6,20,1005,"(10,30]"
"16 EP2005","EP","OTIS",2005,10,5,0,"north",24.4,"west",-112.1,20,1005,"(10,30]"
"16 EP2005","EP","OTIS",2005,10,5,6,"north",23.9,"west",-111.4,20,1006,"(10,30]"
"16 EP2005","EP","OTIS",2005,10,5,12,"north",23.7,"west",-110.7,20,1006,"(10,30]"
"19 NA2005","NA","NINETEEN",2005,9,30,12,"north",11.8,"west",-32.7,25,1009,"(10,30]"
"19 NA2005","NA","NINETEEN",2005,9,30,18,"north",12.2,"west",-33,30,1007,"(10,30]"
"19 NA2005","NA","NINETEEN",2005,10,1,0,"north",12.7,"west",-33.3,30,1006,"(10,30]"
"19 NA2005","NA","NINETEEN",2005,10,1,6,"north",13.3,"west",-33.5,30,1008,"(10,30]"
"19 NA2005","NA","NINETEEN",2005,10,1,12,"north",13.8,"west",-33.7,30,1008,"(10,30]"
"19 NA2005","NA","NINETEEN",2005,10,1,18,"north",14.4,"west",-33.9,30,1008,"(10,30]"
"19 NA2005","NA","NINETEEN",2005,10,2,0,"north",15,"west",-33.8,30,1008,"(10,30]"
"19 NA2005","NA","NINETEEN",2005,10,2,6,"north",15.7,"west",-34.3,25,1008,"(10,30]"
"19 NA2005","NA","NINETEEN",2005,10,2,12,"north",16.6,"west",-35.3,25,1009,"(10,30]"
"20 NA2005","NA","STAN",2005,10,1,12,"north",18.9,"west",-85.6,25,1007,"(10,30]"
"20 NA2005","NA","STAN",2005,10,1,18,"north",19.1,"west",-86.2,30,1005,"(10,30]"
"20 NA2005","NA","STAN",2005,10,2,0,"north",19.3,"west",-86.7,30,1004,"(10,30]"
"20 NA2005","NA","STAN",2005,10,2,6,"north",19.5,"west",-87.2,40,1003,"(30,55]"
"20 NA2005","NA","STAN",2005,10,2,10,"north",19.6,"west",-87.5,35,1003,"(30,55]"
"20 NA2005","NA","STAN",2005,10,2,12,"north",19.8,"west",-87.9,35,1003,"(30,55]"
"20 NA2005","NA","STAN",2005,10,2,18,"north",20.3,"west",-88.8,35,1004,"(30,55]"
"20 NA2005","NA","STAN",2005,10,3,0,"north",20.5,"west",-89.8,30,1003,"(10,30]"
"20 NA2005","NA","STAN",2005,10,3,6,"north",20.5,"west",-91,35,1003,"(30,55]"
"20 NA2005","NA","STAN",2005,10,3,12,"north",20.3,"west",-91.7,40,1000,"(30,55]"
"20 NA2005","NA","STAN",2005,10,3,18,"north",20.1,"west",-92.2,50,997,"(30,55]"
"20 NA2005","NA","STAN",2005,10,4,0,"north",19.8,"west",-93.2,55,990,"(30,55]"
"20 NA2005","NA","STAN",2005,10,4,6,"north",19.2,"west",-94.1,65,987,"(55,70]"
"20 NA2005","NA","STAN",2005,10,4,12,"north",18.6,"west",-94.9,70,977,"(55,70]"
"20 NA2005","NA","STAN",2005,10,4,18,"north",17.9,"west",-95.6,45,988,"(30,55]"
"20 NA2005","NA","STAN",2005,10,5,0,"north",17.2,"west",-96.4,30,1000,"(10,30]"
"20 NA2005","NA","STAN",2005,10,5,6,"north",16.9,"west",-97,25,1004,"(10,30]"
"21 NA2005","NA","UNNAMED",2005,10,4,0,"north",33.8,"west",-31.8,30,1012,"(10,30]"
"21 NA2005","NA","UNNAMED",2005,10,4,6,"north",34.8,"west",-30.2,30,1009,"(10,30]"
"21 NA2005","NA","UNNAMED",2005,10,4,12,"north",35.9,"west",-28.5,35,1004,"(30,55]"
"21 NA2005","NA","UNNAMED",2005,10,4,18,"north",37.1,"west",-26.7,45,997,"(30,55]"
"21 NA2005","NA","UNNAMED",2005,10,5,0,"north",38.8,"west",-25,45,997,"(30,55]"
"21 NA2005","NA","UNNAMED",2005,10,5,6,"north",41,"west",-23.3,40,1000,"(30,55]"
"21 NA2005","NA","UNNAMED",2005,10,5,12,"north",43.6,"west",-23,40,1002,"(30,55]"
"22 NA2005","NA","TAMMY",2005,10,5,6,"north",27.3,"west",-79.7,35,1006,"(30,55]"
"22 NA2005","NA","TAMMY",2005,10,5,12,"north",28.3,"west",-80.2,40,1004,"(30,55]"
"22 NA2005","NA","TAMMY",2005,10,5,18,"north",29.5,"west",-80.9,45,1001,"(30,55]"
"22 NA2005","NA","TAMMY",2005,10,5,23,"north",30.4,"west",-81.4,45,1002,"(30,55]"
"22 NA2005","NA","TAMMY",2005,10,6,0,"north",30.5,"west",-81.6,45,1002,"(30,55]"
"22 NA2005","NA","TAMMY",2005,10,6,6,"north",31.3,"west",-82.8,35,1005,"(30,55]"
"22 NA2005","NA","TAMMY",2005,10,6,12,"north",31.8,"west",-84.6,25,1005,"(10,30]"
"22 NA2005","NA","TAMMY",2005,10,6,18,"north",31.2,"west",-85.8,15,1006,"(10,30]"
"22 NA2005","NA","TAMMY",2005,10,7,0,"north",30.3,"west",-85.6,10,1005,"(0,10]"
"23 NA2005","NA","TWENTY-TWO",2005,10,8,6,"north",26.1,"west",-57.4,30,1009,"(10,30]"
"23 NA2005","NA","TWENTY-TWO",2005,10,8,12,"north",27.7,"west",-58.5,30,1008,"(10,30]"
"23 NA2005","NA","TWENTY-TWO",2005,10,8,18,"north",28.8,"west",-60.1,30,1009,"(10,30]"
"23 NA2005","NA","TWENTY-TWO",2005,10,9,0,"north",29.3,"west",-62,25,1009,"(10,30]"
"23 NA2005","NA","TWENTY-TWO",2005,10,9,6,"north",29.3,"west",-63.3,25,1009,"(10,30]"
"23 NA2005","NA","TWENTY-TWO",2005,10,9,12,"north",29.5,"west",-64.5,25,1009,"(10,30]"
"23 NA2005","NA","TWENTY-TWO",2005,10,9,18,"north",30,"west",-65.2,25,1009,"(10,30]"
"23 NA2005","NA","TWENTY-TWO",2005,10,10,0,"north",30.7,"west",-66,25,1009,"(10,30]"
"23 NA2005","NA","TWENTY-TWO",2005,10,10,6,"north",31.6,"west",-67.5,25,1009,"(10,30]"
"23 NA2005","NA","TWENTY-TWO",2005,10,10,12,"north",32.5,"west",-68.9,30,1009,"(10,30]"
"23 NA2005","NA","TWENTY-TWO",2005,10,10,18,"north",33.5,"west",-70,30,1008,"(10,30]"
"23 NA2005","NA","TWENTY-TWO",2005,10,11,0,"north",34.3,"west",-71,30,1008,"(10,30]"
"23 NA2005","NA","TWENTY-TWO",2005,10,11,6,"north",35.5,"west",-71.7,30,1008,"(10,30]"
"23 NA2005","NA","TWENTY-TWO",2005,10,11,12,"north",36.7,"west",-71.8,30,1008,"(10,30]"
"23 NA2005","NA","TWENTY-TWO",2005,10,11,18,"north",37.8,"west",-71.7,30,1008,"(10,30]"
"23 NA2005","NA","TWENTY-TWO",2005,10,12,0,"north",38.5,"west",-71.9,30,1009,"(10,30]"
"23 NA2005","NA","TWENTY-TWO",2005,10,12,6,"north",38.8,"west",-72.4,30,1010,"(10,30]"
"23 NA2005","NA","TWENTY-TWO",2005,10,12,12,"north",38.9,"west",-73,35,1011,"(30,55]"
"23 NA2005","NA","TWENTY-TWO",2005,10,12,18,"north",38.7,"west",-73.5,40,1011,"(30,55]"
"23 NA2005","NA","TWENTY-TWO",2005,10,13,0,"north",38.3,"west",-73.5,40,1010,"(30,55]"
"23 NA2005","NA","TWENTY-TWO",2005,10,13,6,"north",37.7,"west",-73.5,40,1010,"(30,55]"
"23 NA2005","NA","TWENTY-TWO",2005,10,13,12,"north",37.2,"west",-73,40,1008,"(30,55]"
"23 NA2005","NA","TWENTY-TWO",2005,10,13,18,"north",37.8,"west",-73,40,1006,"(30,55]"
"23 NA2005","NA","TWENTY-TWO",2005,10,14,0,"north",38,"west",-73.4,40,1006,"(30,55]"
"23 NA2005","NA","TWENTY-TWO",2005,10,14,6,"north",37.6,"west",-73.8,40,1005,"(30,55]"
"23 NA2005","NA","TWENTY-TWO",2005,10,14,12,"north",38.6,"west",-73.8,35,1005,"(30,55]"
"23 NA2005","NA","TWENTY-TWO",2005,10,14,18,"north",39.6,"west",-73.8,30,1005,"(10,30]"
"24 NA2005","NA","VINCE",2005,10,8,6,"north",32.9,"west",-20.6,40,1001,"(30,55]"
"24 NA2005","NA","VINCE",2005,10,8,12,"north",33,"west",-20.3,45,1000,"(30,55]"
"24 NA2005","NA","VINCE",2005,10,8,18,"north",33.1,"west",-20.1,45,1000,"(30,55]"
"24 NA2005","NA","VINCE",2005,10,9,0,"north",33.2,"west",-20,45,999,"(30,55]"
"24 NA2005","NA","VINCE",2005,10,9,6,"north",33.4,"west",-19.6,50,998,"(30,55]"
"24 NA2005","NA","VINCE",2005,10,9,12,"north",33.8,"west",-19.3,55,995,"(30,55]"
"24 NA2005","NA","VINCE",2005,10,9,18,"north",34.1,"west",-18.9,65,988,"(55,70]"
"24 NA2005","NA","VINCE",2005,10,10,0,"north",34.3,"west",-18.3,60,990,"(55,70]"
"24 NA2005","NA","VINCE",2005,10,10,6,"north",34.5,"west",-17.2,50,992,"(30,55]"
"24 NA2005","NA","VINCE",2005,10,10,12,"north",34.7,"west",-15.3,45,995,"(30,55]"
"24 NA2005","NA","VINCE",2005,10,10,18,"north",35.4,"west",-12.8,35,998,"(30,55]"
"24 NA2005","NA","VINCE",2005,10,11,0,"north",36.1,"west",-10.5,30,1000,"(10,30]"
"24 NA2005","NA","VINCE",2005,10,11,6,"north",36.7,"west",-8.3,30,1002,"(10,30]"
"24 NA2005","NA","VINCE",2005,10,11,9,"north",37.2,"west",-7.1,30,1002,"(10,30]"
"24 NA2005","NA","VINCE",2005,10,11,12,"north",37.7,"west",-6,30,1003,"(10,30]"
"22 WP2005","WP","KIROGI",2005,10,9,0,"north",22,"east",137.9,0,1008,NA
"22 WP2005","WP","KIROGI",2005,10,9,6,"north",22.4,"east",137.2,0,1008,NA
"22 WP2005","WP","KIROGI",2005,10,9,12,"north",22.7,"east",136.4,0,1008,NA
"22 WP2005","WP","KIROGI",2005,10,9,18,"north",23,"east",135.4,0,1006,NA
"22 WP2005","WP","KIROGI",2005,10,10,0,"north",22.9,"east",134.5,0,1004,NA
"22 WP2005","WP","KIROGI",2005,10,10,6,"north",22.6,"east",133.9,35,1000,"(30,55]"
"22 WP2005","WP","KIROGI",2005,10,10,12,"north",22.1,"east",133.4,40,994,"(30,55]"
"22 WP2005","WP","KIROGI",2005,10,10,18,"north",21.9,"east",133.2,45,990,"(30,55]"
"22 WP2005","WP","KIROGI",2005,10,11,0,"north",21.4,"east",133.1,50,985,"(30,55]"
"22 WP2005","WP","KIROGI",2005,10,11,6,"north",21,"east",133,65,970,"(55,70]"
"22 WP2005","WP","KIROGI",2005,10,11,12,"north",20.7,"east",132.9,80,950,"(70,85]"
"22 WP2005","WP","KIROGI",2005,10,11,18,"north",20.5,"east",132.6,85,940,"(70,85]"
"22 WP2005","WP","KIROGI",2005,10,12,0,"north",20.5,"east",132.5,95,935,"(85,100]"
"22 WP2005","WP","KIROGI",2005,10,12,6,"north",20.6,"east",132.3,100,930,"(85,100]"
"22 WP2005","WP","KIROGI",2005,10,12,12,"north",20.8,"east",132.2,100,930,"(85,100]"
"22 WP2005","WP","KIROGI",2005,10,12,18,"north",21.1,"east",131.9,90,935,"(85,100]"
"22 WP2005","WP","KIROGI",2005,10,13,0,"north",21.4,"east",131.7,85,940,"(70,85]"
"22 WP2005","WP","KIROGI",2005,10,13,6,"north",21.5,"east",131.8,85,940,"(70,85]"
"22 WP2005","WP","KIROGI",2005,10,13,12,"north",21.8,"east",131.8,85,940,"(70,85]"
"22 WP2005","WP","KIROGI",2005,10,13,18,"north",22.2,"east",131.9,85,940,"(70,85]"
"22 WP2005","WP","KIROGI",2005,10,14,0,"north",22.6,"east",131.3,85,940,"(70,85]"
"22 WP2005","WP","KIROGI",2005,10,14,6,"north",22.9,"east",131.3,85,940,"(70,85]"
"22 WP2005","WP","KIROGI",2005,10,14,12,"north",22.9,"east",131.1,85,940,"(70,85]"
"22 WP2005","WP","KIROGI",2005,10,14,18,"north",23,"east",131.1,85,940,"(70,85]"
"22 WP2005","WP","KIROGI",2005,10,15,0,"north",23.3,"east",131.3,85,940,"(70,85]"
"22 WP2005","WP","KIROGI",2005,10,15,6,"north",23.5,"east",131.3,85,940,"(70,85]"
"22 WP2005","WP","KIROGI",2005,10,15,12,"north",23.8,"east",131.8,85,940,"(70,85]"
"22 WP2005","WP","KIROGI",2005,10,15,18,"north",24,"east",132.4,85,940,"(70,85]"
"22 WP2005","WP","KIROGI",2005,10,16,0,"north",24.2,"east",132.9,85,940,"(70,85]"
"22 WP2005","WP","KIROGI",2005,10,16,6,"north",24.6,"east",133.5,85,940,"(70,85]"
"22 WP2005","WP","KIROGI",2005,10,16,12,"north",25.2,"east",134,85,940,"(70,85]"
"22 WP2005","WP","KIROGI",2005,10,16,18,"north",25.8,"east",134.2,85,940,"(70,85]"
"22 WP2005","WP","KIROGI",2005,10,17,0,"north",26.5,"east",134.6,85,945,"(70,85]"
"22 WP2005","WP","KIROGI",2005,10,17,6,"north",27.6,"east",134.9,80,950,"(70,85]"
"22 WP2005","WP","KIROGI",2005,10,17,12,"north",28.5,"east",135.5,75,955,"(70,85]"
"22 WP2005","WP","KIROGI",2005,10,17,18,"north",29.2,"east",136.1,75,955,"(70,85]"
"22 WP2005","WP","KIROGI",2005,10,18,0,"north",30,"east",136.7,75,955,"(70,85]"
"22 WP2005","WP","KIROGI",2005,10,18,6,"north",31,"east",137.9,75,955,"(70,85]"
"22 WP2005","WP","KIROGI",2005,10,18,9,"north",31.4,"east",138.3,65,960,"(55,70]"
"22 WP2005","WP","KIROGI",2005,10,18,12,"north",31.5,"east",139,50,980,"(30,55]"
"22 WP2005","WP","KIROGI",2005,10,18,15,"north",31.5,"east",139.5,45,990,"(30,55]"
"22 WP2005","WP","KIROGI",2005,10,18,18,"north",31.4,"east",140,40,998,"(30,55]"
"22 WP2005","WP","KIROGI",2005,10,18,21,"north",31.2,"east",140.4,35,1002,"(30,55]"
"22 WP2005","WP","KIROGI",2005,10,19,0,"north",31.2,"east",140.8,35,1004,"(30,55]"
"22 WP2005","WP","KIROGI",2005,10,19,3,"north",31.1,"east",141.2,35,1006,"(30,55]"
"22 WP2005","WP","KIROGI",2005,10,19,6,"north",31.2,"east",141.6,0,1008,NA
"22 WP2005","WP","KIROGI",2005,10,19,12,"north",31.7,"east",143.2,0,1012,NA
"17 EP2005","EP","SIXTEEN",2005,10,15,0,"north",11,"west",-101.2,30,1008,"(10,30]"
"17 EP2005","EP","SIXTEEN",2005,10,15,6,"north",11,"west",-101.4,30,1008,"(10,30]"
"17 EP2005","EP","SIXTEEN",2005,10,15,12,"north",11,"west",-101.6,30,1007,"(10,30]"
"17 EP2005","EP","SIXTEEN",2005,10,15,18,"north",11,"west",-101.8,30,1007,"(10,30]"
"17 EP2005","EP","SIXTEEN",2005,10,16,0,"north",11,"west",-102.1,30,1006,"(10,30]"
"17 EP2005","EP","SIXTEEN",2005,10,16,6,"north",11.1,"west",-102.5,30,1005,"(10,30]"
"17 EP2005","EP","SIXTEEN",2005,10,16,12,"north",11.4,"west",-103.2,30,1006,"(10,30]"
"17 EP2005","EP","SIXTEEN",2005,10,16,18,"north",11.7,"west",-103.8,30,1006,"(10,30]"
"17 EP2005","EP","SIXTEEN",2005,10,17,0,"north",12,"west",-104.4,30,1006,"(10,30]"
"17 EP2005","EP","SIXTEEN",2005,10,17,6,"north",12.1,"west",-105.1,30,1007,"(10,30]"
"17 EP2005","EP","SIXTEEN",2005,10,17,12,"north",12.2,"west",-105.8,30,1007,"(10,30]"
"17 EP2005","EP","SIXTEEN",2005,10,17,18,"north",12.2,"west",-106.6,30,1007,"(10,30]"
"17 EP2005","EP","SIXTEEN",2005,10,18,0,"north",12.1,"west",-107.5,25,1008,"(10,30]"
"17 EP2005","EP","SIXTEEN",2005,10,18,6,"north",12,"west",-108.4,25,1008,"(10,30]"
"17 EP2005","EP","SIXTEEN",2005,10,18,12,"north",12,"west",-109.3,25,1008,"(10,30]"
"17 EP2005","EP","SIXTEEN",2005,10,18,18,"north",11.9,"west",-110.3,25,1008,"(10,30]"
"17 EP2005","EP","SIXTEEN",2005,10,19,0,"north",11.8,"west",-111.3,25,1008,"(10,30]"
"17 EP2005","EP","SIXTEEN",2005,10,19,6,"north",12.3,"west",-112.3,25,1008,"(10,30]"
"17 EP2005","EP","SIXTEEN",2005,10,19,12,"north",12.1,"west",-113.5,30,1007,"(10,30]"
"17 EP2005","EP","SIXTEEN",2005,10,19,18,"north",12.3,"west",-114.7,30,1007,"(10,30]"
"17 EP2005","EP","SIXTEEN",2005,10,20,0,"north",12.4,"west",-115.6,30,1007,"(10,30]"
"17 EP2005","EP","SIXTEEN",2005,10,20,6,"north",12.4,"west",-116.7,30,1007,"(10,30]"
"17 EP2005","EP","SIXTEEN",2005,10,20,12,"north",12.5,"west",-117.8,30,1007,"(10,30]"
"17 EP2005","EP","SIXTEEN",2005,10,20,18,"north",12.7,"west",-118.9,25,1008,"(10,30]"
"17 EP2005","EP","SIXTEEN",2005,10,21,0,"north",12.7,"west",-119.6,25,1009,"(10,30]"
"17 EP2005","EP","SIXTEEN",2005,10,21,6,"north",12.6,"west",-120.2,20,1010,"(10,30]"
"25 NA2005","NA","WILMA",2005,10,15,18,"north",17.6,"west",-78.5,25,1004,"(10,30]"
"25 NA2005","NA","WILMA",2005,10,16,0,"north",17.6,"west",-78.8,25,1004,"(10,30]"
"25 NA2005","NA","WILMA",2005,10,16,6,"north",17.5,"west",-79,30,1003,"(10,30]"
"25 NA2005","NA","WILMA",2005,10,16,12,"north",17.5,"west",-79.2,30,1003,"(10,30]"
"25 NA2005","NA","WILMA",2005,10,16,18,"north",17.5,"west",-79.4,30,1002,"(10,30]"
"25 NA2005","NA","WILMA",2005,10,17,0,"north",17.4,"west",-79.6,30,1001,"(10,30]"
"25 NA2005","NA","WILMA",2005,10,17,6,"north",16.9,"west",-79.6,35,1000,"(30,55]"
"25 NA2005","NA","WILMA",2005,10,17,12,"north",16.3,"west",-79.7,40,999,"(30,55]"
"25 NA2005","NA","WILMA",2005,10,17,18,"north",16,"west",-79.8,45,997,"(30,55]"
"25 NA2005","NA","WILMA",2005,10,18,0,"north",15.8,"west",-79.9,55,988,"(30,55]"
"25 NA2005","NA","WILMA",2005,10,18,6,"north",15.7,"west",-79.9,60,982,"(55,70]"
"25 NA2005","NA","WILMA",2005,10,18,12,"north",16.2,"west",-80.3,65,979,"(55,70]"
"25 NA2005","NA","WILMA",2005,10,18,18,"north",16.6,"west",-81.1,75,975,"(70,85]"
"25 NA2005","NA","WILMA",2005,10,19,0,"north",16.6,"west",-81.8,130,946,"(120,180]"
"25 NA2005","NA","WILMA",2005,10,19,6,"north",17,"west",-82.2,150,892,"(120,180]"
"25 NA2005","NA","WILMA",2005,10,19,12,"north",17.3,"west",-82.8,160,882,"(120,180]"
"25 NA2005","NA","WILMA",2005,10,19,18,"north",17.4,"west",-83.4,140,892,"(120,180]"
"25 NA2005","NA","WILMA",2005,10,20,0,"north",17.9,"west",-84,135,892,"(120,180]"
"25 NA2005","NA","WILMA",2005,10,20,6,"north",18.1,"west",-84.7,130,901,"(120,180]"
"25 NA2005","NA","WILMA",2005,10,20,12,"north",18.3,"west",-85.2,130,910,"(120,180]"
"25 NA2005","NA","WILMA",2005,10,20,18,"north",18.6,"west",-85.5,130,917,"(120,180]"
"25 NA2005","NA","WILMA",2005,10,21,0,"north",19.1,"west",-85.8,130,924,"(120,180]"
"25 NA2005","NA","WILMA",2005,10,21,6,"north",19.5,"west",-86.1,130,930,"(120,180]"
"25 NA2005","NA","WILMA",2005,10,21,12,"north",20.1,"west",-86.4,125,929,"(120,180]"
"25 NA2005","NA","WILMA",2005,10,21,18,"north",20.3,"west",-86.7,120,926,"(100,120]"
"25 NA2005","NA","WILMA",2005,10,21,21,"north",20.6,"west",-86.8,130,927,"(120,180]"
"25 NA2005","NA","WILMA",2005,10,22,0,"north",20.6,"west",-86.8,120,930,"(100,120]"
"25 NA2005","NA","WILMA",2005,10,22,3,"north",20.8,"west",-86.9,115,933,"(100,120]"
"25 NA2005","NA","WILMA",2005,10,22,6,"north",20.8,"west",-87,110,935,"(100,120]"
